##Temp./°C;Time/min;Pressure/Bar;DSC/(mW/mg);Sensit./(uV/mW)
118.34700;67.72000;19.98937;-8.002005e-002;3.14519
118.34800;67.72333;19.98968;-8.001999e-002;3.14519
118.34900;67.72667;19.98983;-8.014917e-002;3.14520
118.35100;67.73000;19.99013;-8.001981e-002;3.14520
118.35200;67.73333;19.99013;-7.989051e-002;3.14520
118.35400;67.73667;19.98998;-7.976114e-002;3.14520
118.35600;67.74000;19.98953;-8.001951e-002;3.14520
118.35800;67.74333;19.98907;-8.040714e-002;3.14520
118.35900;67.74667;19.98862;-8.053632e-002;3.14520
118.36200;67.75000;19.98862;-8.066539e-002;3.14520
118.36300;67.75333;19.98862;-8.053609e-002;3.14521
118.36500;67.75667;19.98892;-8.053597e-002;3.14521
118.36700;67.76000;19.98877;-8.092359e-002;3.14521
118.36800;67.76333;19.98847;-8.105277e-002;3.14521
118.37000;67.76667;19.98831;-8.105265e-002;3.14521
118.37200;67.77000;19.98816;-8.105253e-002;3.14521
118.37300;67.77333;19.98801;-8.118172e-002;3.14521
118.37500;67.77667;19.98816;-8.118160e-002;3.14521
118.37600;67.78000;19.98816;-8.131079e-002;3.14521
118.37900;67.78333;19.98831;-8.131061e-002;3.14522
118.38000;67.78667;19.98847;-8.143980e-002;3.14522
118.38200;67.79000;19.98816;-8.131043e-002;3.14522
118.38400;67.79333;19.98756;-8.131031e-002;3.14522
118.38600;67.79667;19.98710;-8.131020e-002;3.14522
118.38700;67.80000;19.98695;-8.169788e-002;3.14522
118.38900;67.80333;19.98725;-8.208549e-002;3.14522
118.39000;67.80667;19.98816;-8.234391e-002;3.14522
118.39200;67.81000;19.98922;-8.247304e-002;3.14523
118.39400;67.81333;19.98953;-8.247293e-002;3.14523
118.39600;67.81667;19.98968;-8.247281e-002;3.14523
118.39800;67.82000;19.98953;-8.260194e-002;3.14523
118.39900;67.82333;19.98877;-8.260187e-002;3.14523
118.40100;67.82667;19.98801;-8.311874e-002;3.14523
118.40300;67.83000;19.98771;-8.324786e-002;3.14523
118.40400;67.83333;19.98771;-8.324779e-002;3.14523
118.40500;67.83667;19.98771;-8.324773e-002;3.14523
118.40700;67.84000;19.98786;-8.350610e-002;3.14524
118.40900;67.84333;19.98771;-8.363523e-002;3.14524
118.41100;67.84667;19.98725;-8.350587e-002;3.14524
118.41200;67.85000;19.98680;-8.337657e-002;3.14524
118.41300;67.85333;19.98665;-8.337650e-002;3.14524
118.41700;67.85667;19.98650;-8.324702e-002;3.14524
118.41700;67.86000;19.98650;-8.273005e-002;3.14524
118.42000;67.86333;19.98665;-8.311760e-002;3.14524
118.42100;67.86667;19.98695;-8.337603e-002;3.14525
118.42200;67.87000;19.98862;-8.363445e-002;3.14525
118.42400;67.87333;19.98983;-8.376358e-002;3.14525
118.42500;67.87667;19.98983;-8.376352e-002;3.14525
118.42700;67.88000;19.98922;-8.389264e-002;3.14525
118.42900;67.88333;19.98907;-8.376327e-002;3.14525
118.43100;67.88667;19.98907;-8.402164e-002;3.14525
118.43200;67.89000;19.98937;-8.402159e-002;3.14525
118.43400;67.89333;19.98953;-8.415071e-002;3.14525
118.43700;67.89667;19.98983;-8.415053e-002;3.14526
118.43800;67.90000;19.99028;-8.376274e-002;3.14526
118.43900;67.90333;19.99043;-8.376268e-002;3.14526
118.44000;67.90667;19.99013;-8.363337e-002;3.14526
118.44300;67.91000;19.99013;-8.337471e-002;3.14526
118.44400;67.91333;19.99013;-8.363313e-002;3.14526
118.44600;67.91667;19.99119;-8.376226e-002;3.14526
118.44800;67.92000;19.99134;-8.402063e-002;3.14526
118.44900;67.92333;19.99089;-8.414981e-002;3.14526
118.45000;67.92667;19.99059;-8.389126e-002;3.14527
118.45200;67.93000;19.99074;-8.402038e-002;3.14527
118.45400;67.93333;19.99104;-8.402027e-002;3.14527
118.45500;67.93667;19.99119;-8.414946e-002;3.14527
118.45700;67.94000;19.99104;-8.402009e-002;3.14527
118.45900;67.94333;19.99104;-8.350300e-002;3.14527
118.46100;67.94667;19.99134;-8.350288e-002;3.14527
118.46200;67.95000;19.99195;-8.350282e-002;3.14527
118.46300;67.95333;19.99195;-8.389048e-002;3.14527
118.46600;67.95667;19.99210;-8.401955e-002;3.14528
118.46700;67.96000;19.99225;-8.389025e-002;3.14528
118.46900;67.96333;19.99225;-8.389013e-002;3.14528
118.47000;67.96667;19.99240;-8.401931e-002;3.14528
118.47300;67.97000;19.99240;-8.376065e-002;3.14528
118.47400;67.97333;19.99165;-8.350209e-002;3.14528
118.47600;67.97667;19.99074;-8.350198e-002;3.14528
118.47700;67.98000;19.99059;-8.350192e-002;3.14528
118.47800;67.98333;19.99059;-8.363110e-002;3.14529
118.48000;67.98667;19.99089;-8.376023e-002;3.14529
118.48200;67.99000;19.99089;-8.350163e-002;3.14529
118.48300;67.99333;19.99119;-8.350156e-002;3.14529
118.48500;67.99667;19.99150;-8.363068e-002;3.14529
118.48700;68.00000;19.99165;-8.375981e-002;3.14529
118.48900;68.00333;19.99165;-8.375970e-002;3.14529
118.49000;68.00667;19.99165;-8.363039e-002;3.14529
118.49200;68.01000;19.99134;-8.363026e-002;3.14529
118.49400;68.01333;19.99119;-8.375938e-002;3.14530
118.49500;68.01667;19.99119;-8.375933e-002;3.14530
118.49600;68.02000;19.99104;-8.298382e-002;3.14530
118.49900;68.02333;19.99104;-8.285440e-002;3.14530
118.50000;68.02667;19.99089;-8.285434e-002;3.14530
118.50100;68.03000;19.99074;-8.298352e-002;3.14530
118.50300;68.03333;19.99059;-8.350037e-002;3.14530
118.50600;68.03667;19.99043;-8.337094e-002;3.14530
118.50600;68.04000;19.99059;-8.350019e-002;3.14530
118.50800;68.04333;19.99119;-8.362931e-002;3.14531
118.51000;68.04667;19.99165;-8.362919e-002;3.14531
118.51100;68.05000;19.99195;-8.349989e-002;3.14531
118.51400;68.05333;19.99225;-8.311198e-002;3.14531
118.51500;68.05667;19.99256;-8.311193e-002;3.14531
118.51700;68.06000;19.99286;-8.324105e-002;3.14531
118.51800;68.06333;19.99301;-8.324100e-002;3.14531
118.51900;68.06667;19.99150;-8.324093e-002;3.14531
118.52200;68.07000;19.99119;-8.311151e-002;3.14532
118.52300;68.07333;19.99119;-8.311145e-002;3.14532
118.52400;68.07667;19.99119;-8.311139e-002;3.14532
118.52600;68.08000;19.99134;-8.311127e-002;3.14532
118.52700;68.08333;19.99195;-8.324045e-002;3.14532
118.52900;68.08667;19.99240;-8.324034e-002;3.14532
118.53100;68.09000;19.99256;-8.311097e-002;3.14532
118.53300;68.09333;19.99256;-8.311085e-002;3.14532
118.53500;68.09667;19.99240;-8.323997e-002;3.14532
118.53600;68.10000;19.99225;-8.336916e-002;3.14533
118.53800;68.10333;19.99134;-8.336904e-002;3.14533
118.53900;68.10667;19.99074;-8.336898e-002;3.14533
118.54100;68.11000;19.99059;-8.323962e-002;3.14533
118.54200;68.11333;19.99043;-8.298108e-002;3.14533
118.54400;68.11667;19.99043;-8.298095e-002;3.14533
118.54500;68.12000;19.99043;-8.298090e-002;3.14533
118.54700;68.12333;19.99074;-8.285154e-002;3.14533
118.54800;68.12667;19.99074;-8.285148e-002;3.14533
118.55000;68.13000;19.99089;-8.272212e-002;3.14533
118.55300;68.13333;19.99104;-8.259270e-002;3.14534
118.55500;68.13667;19.99104;-8.259258e-002;3.14534
118.55600;68.14000;19.99119;-8.259252e-002;3.14534
118.55800;68.14333;19.99134;-8.272164e-002;3.14534
118.55900;68.14667;19.99119;-8.246310e-002;3.14534
118.56100;68.15000;19.99119;-8.233375e-002;3.14534
118.56300;68.15333;19.99119;-8.220439e-002;3.14534
118.56300;68.15667;19.99119;-8.233363e-002;3.14534
118.56500;68.16000;19.99104;-8.233351e-002;3.14535
118.56700;68.16333;19.99089;-8.233338e-002;3.14535
118.56800;68.16667;19.99028;-8.233333e-002;3.14535
118.57100;68.17000;19.99028;-8.297935e-002;3.14535
118.57200;68.17333;19.99089;-8.336701e-002;3.14535
118.57500;68.17667;19.99119;-8.336682e-002;3.14535
118.57700;68.18000;19.99150;-8.349594e-002;3.14535
118.57800;68.18333;19.99150;-8.349589e-002;3.14535
118.57900;68.18667;19.99119;-8.336659e-002;3.14535
118.58000;68.19000;19.99089;-8.336653e-002;3.14536
118.58200;68.19333;19.99059;-8.310793e-002;3.14536
118.58500;68.19667;19.99013;-8.336623e-002;3.14536
118.58700;68.20000;19.98998;-8.349535e-002;3.14536
118.58800;68.20333;19.99013;-8.349529e-002;3.14536
118.59000;68.20667;19.99043;-8.349518e-002;3.14536
118.59200;68.21000;19.99059;-8.349505e-002;3.14536
118.59300;68.21333;19.99059;-8.349499e-002;3.14536
118.59600;68.21667;19.99089;-8.375329e-002;3.14537
118.59700;68.22000;19.99240;-8.349476e-002;3.14537
118.59900;68.22333;19.99286;-8.362388e-002;3.14537
118.60000;68.22667;19.99301;-8.375305e-002;3.14537
118.60200;68.23000;19.99286;-8.375293e-002;3.14537
118.60300;68.23333;19.99195;-8.336516e-002;3.14537
118.60400;68.23667;19.99165;-8.336509e-002;3.14537
118.60600;68.24000;19.99150;-8.349422e-002;3.14537
118.60700;68.24333;19.99119;-8.336491e-002;3.14537
118.60900;68.24667;19.99059;-8.336480e-002;3.14538
118.61100;68.25000;19.99013;-8.323544e-002;3.14538
118.61300;68.25333;19.99013;-8.362303e-002;3.14538
118.61500;68.25667;19.99043;-8.362292e-002;3.14538
118.61700;68.26000;19.99043;-8.375205e-002;3.14538
118.61900;68.26333;19.99043;-8.375192e-002;3.14538
118.62100;68.26667;19.99059;-8.388104e-002;3.14538
118.62200;68.27000;19.99074;-8.401021e-002;3.14538
118.62200;68.27333;19.99119;-8.465640e-002;3.14538
118.62400;68.27667;19.99134;-8.491477e-002;3.14539
118.62700;68.28000;19.99165;-8.478535e-002;3.14539
118.62900;68.28333;19.99195;-8.491446e-002;3.14539
118.63000;68.28667;19.99195;-8.504365e-002;3.14539
118.63200;68.29000;19.99195;-8.478504e-002;3.14539
118.63300;68.29333;19.99195;-8.465575e-002;3.14539
118.63500;68.29667;19.99195;-8.452639e-002;3.14539
118.63700;68.30000;19.99195;-8.465551e-002;3.14539
118.63800;68.30333;19.99180;-8.465545e-002;3.14540
118.64000;68.30667;19.99165;-8.452609e-002;3.14540
118.64200;68.31000;19.99165;-8.452597e-002;3.14540
118.64300;68.31333;19.99165;-8.465515e-002;3.14540
118.64500;68.31667;19.99195;-8.439655e-002;3.14540
118.64600;68.32000;19.99225;-8.452574e-002;3.14540
118.64700;68.32333;19.99225;-8.452567e-002;3.14540
118.64900;68.32667;19.99210;-8.478402e-002;3.14540
118.65000;68.33000;19.99165;-8.504245e-002;3.14540
118.65200;68.33333;19.99134;-8.517156e-002;3.14541
118.65500;68.33667;19.99104;-8.517139e-002;3.14541
118.65600;68.34000;19.99028;-8.504208e-002;3.14541
118.65800;68.34333;19.98968;-8.504196e-002;3.14541
118.66000;68.34667;19.98983;-8.517108e-002;3.14541
118.66100;68.35000;19.98983;-8.530026e-002;3.14541
118.66300;68.35333;19.98998;-8.530013e-002;3.14541
118.66500;68.35667;19.99013;-8.542926e-002;3.14541
118.66700;68.36000;19.99028;-8.529990e-002;3.14542
118.66900;68.36333;19.99043;-8.529977e-002;3.14542
118.67100;68.36667;19.99028;-8.542889e-002;3.14542
118.67200;68.37000;19.99028;-8.542883e-002;3.14542
118.67300;68.37333;19.99028;-8.568725e-002;3.14542
118.67500;68.37667;19.99028;-8.555789e-002;3.14542
118.67800;68.38000;19.99013;-8.555771e-002;3.14542
118.67900;68.38333;19.98998;-8.542841e-002;3.14542
118.68100;68.38667;19.99013;-8.516982e-002;3.14543
118.68200;68.39000;19.99028;-8.529900e-002;3.14543
118.68300;68.39333;19.99028;-8.555741e-002;3.14543
118.68600;68.39667;19.99013;-8.542800e-002;3.14543
118.68700;68.40000;19.99013;-8.529869e-002;3.14543
118.68900;68.40333;19.99028;-8.529858e-002;3.14543
118.69000;68.40667;19.99028;-8.529851e-002;3.14543
118.69200;68.41000;19.98998;-8.529840e-002;3.14543
118.69400;68.41333;19.98998;-8.529827e-002;3.14543
118.69600;68.41667;19.98953;-8.529815e-002;3.14544
118.69700;68.42000;19.98922;-8.516886e-002;3.14544
118.69900;68.42333;19.98922;-8.516873e-002;3.14544
118.70000;68.42667;19.98922;-8.516868e-002;3.14544
118.70200;68.43000;19.98892;-8.491009e-002;3.14544
118.70400;68.43333;19.98831;-8.503920e-002;3.14544
118.70600;68.43667;19.98831;-8.516832e-002;3.14544
118.70700;68.44000;19.98831;-8.516826e-002;3.14544
118.70900;68.44333;19.98831;-8.529738e-002;3.14544
118.71200;68.44667;19.98862;-8.568490e-002;3.14545
118.71300;68.45000;19.98937;-8.568484e-002;3.14545
118.71500;68.45333;19.98937;-8.594319e-002;3.14545
118.71600;68.45667;19.98922;-8.594313e-002;3.14545
118.71700;68.46000;19.98922;-8.542613e-002;3.14545
118.72000;68.46333;19.98922;-8.542595e-002;3.14545
118.72100;68.46667;19.98892;-8.581359e-002;3.14545
118.72200;68.47000;19.98877;-8.555507e-002;3.14545
118.72400;68.47333;19.98877;-8.555494e-002;3.14545
118.72600;68.47667;19.98877;-8.555482e-002;3.14546
118.72700;68.48000;19.98847;-8.529629e-002;3.14546
118.72900;68.48333;19.98847;-8.542541e-002;3.14546
118.73000;68.48667;19.98862;-8.516688e-002;3.14546
118.73200;68.49000;19.98831;-8.516676e-002;3.14546
118.73500;68.49333;19.98831;-8.529581e-002;3.14546
118.73700;68.49667;19.98831;-8.529570e-002;3.14546
118.73700;68.50000;19.98801;-8.568340e-002;3.14546
118.73900;68.50333;19.98771;-8.568328e-002;3.14547
118.74000;68.50667;19.98710;-8.568322e-002;3.14547
118.74300;68.51000;19.98695;-8.568303e-002;3.14547
118.74500;68.51333;19.98665;-8.581215e-002;3.14547
118.74600;68.51667;19.98695;-8.568286e-002;3.14547
118.74800;68.52000;19.98831;-8.529503e-002;3.14547
118.74900;68.52333;19.98892;-8.529498e-002;3.14547
118.75100;68.52667;19.98907;-8.568256e-002;3.14547
118.75200;68.53000;19.98892;-8.555326e-002;3.14547
118.75300;68.53333;19.98877;-8.542397e-002;3.14547
118.75400;68.53667;19.98892;-8.529468e-002;3.14548
118.75700;68.54000;19.98892;-8.542373e-002;3.14548
118.75800;68.54333;19.98877;-8.542367e-002;3.14548
118.76000;68.54667;19.98877;-8.529431e-002;3.14548
118.76200;68.55000;19.98907;-8.503572e-002;3.14548
118.76400;68.55333;19.98922;-8.503561e-002;3.14548
118.76500;68.55667;19.98907;-8.490631e-002;3.14548
118.76600;68.56000;19.98907;-8.490625e-002;3.14548
118.76800;68.56333;19.98922;-8.490613e-002;3.14549
118.77000;68.56667;19.98937;-8.490601e-002;3.14549
118.77100;68.57000;19.98907;-8.490595e-002;3.14549
118.77300;68.57333;19.98892;-8.490584e-002;3.14549
118.77500;68.57667;19.98862;-8.477648e-002;3.14549
118.77600;68.58000;19.98831;-8.490566e-002;3.14549
118.77800;68.58333;19.98801;-8.503477e-002;3.14549
118.77900;68.58667;19.98786;-8.503470e-002;3.14549
118.78200;68.59000;19.98771;-8.542223e-002;3.14549
118.78300;68.59333;19.98756;-8.542217e-002;3.14550
118.78400;68.59667;19.98756;-8.529287e-002;3.14550
118.78600;68.60000;19.98741;-8.529275e-002;3.14550
118.78700;68.60333;19.98771;-8.555116e-002;3.14550
118.78900;68.60667;19.98756;-8.516334e-002;3.14550
118.79100;68.61000;19.98756;-8.503399e-002;3.14550
118.79100;68.61333;19.98771;-8.503399e-002;3.14550
118.79400;68.61667;19.98801;-8.516304e-002;3.14550
118.79600;68.62000;19.98831;-8.516292e-002;3.14550
118.79700;68.62333;19.98862;-8.529210e-002;3.14550
118.79800;68.62667;19.98847;-8.542127e-002;3.14551
118.80000;68.63000;19.98847;-8.555038e-002;3.14551
118.80200;68.63333;19.98877;-8.555026e-002;3.14551
118.80300;68.63667;19.98877;-8.580866e-002;3.14551
118.80500;68.64000;19.98862;-8.593778e-002;3.14551
118.80700;68.64333;19.98862;-8.632536e-002;3.14551
118.80800;68.64667;19.98862;-8.606683e-002;3.14551
118.81000;68.65000;19.98847;-8.593748e-002;3.14551
118.81200;68.65333;19.98847;-8.567889e-002;3.14552
118.81400;68.65667;19.98816;-8.529107e-002;3.14552
118.81500;68.66000;19.98786;-8.542025e-002;3.14552
118.81700;68.66333;19.98771;-8.542013e-002;3.14552
118.81800;68.66667;19.98801;-8.529083e-002;3.14552
118.81900;68.67000;19.98892;-8.464461e-002;3.14552
118.82100;68.67333;19.98907;-8.451525e-002;3.14552
118.82300;68.67667;19.98877;-8.464437e-002;3.14552
118.82400;68.68000;19.98847;-8.503201e-002;3.14552
118.82600;68.68333;19.98862;-8.490266e-002;3.14553
118.82800;68.68667;19.98877;-8.464407e-002;3.14553
118.82900;68.69000;19.98937;-8.464401e-002;3.14553
118.83000;68.69333;19.98968;-8.490241e-002;3.14553
118.83200;68.69667;19.98937;-8.503153e-002;3.14553
118.83400;68.70000;19.98922;-8.490218e-002;3.14553
118.83600;68.70333;19.98937;-8.503129e-002;3.14553
118.83700;68.70667;19.98937;-8.516046e-002;3.14553
118.83900;68.71000;19.98937;-8.528957e-002;3.14553
118.84000;68.71333;19.98937;-8.528952e-002;3.14553
118.84200;68.71667;19.98922;-8.516017e-002;3.14554
118.84400;68.72000;19.98892;-8.503081e-002;3.14554
118.84600;68.72333;19.98892;-8.490146e-002;3.14554
118.84700;68.72667;19.98892;-8.490140e-002;3.14554
118.84900;68.73000;19.98877;-8.464282e-002;3.14554
118.85000;68.73333;19.98877;-8.464275e-002;3.14554
118.85200;68.73667;19.98937;-8.464263e-002;3.14554
118.85400;68.74000;19.98953;-8.451328e-002;3.14554
118.85600;68.74333;19.98968;-8.438394e-002;3.14555
118.86000;68.74667;19.98907;-8.386677e-002;3.14555
118.86100;68.75000;19.98801;-8.412517e-002;3.14555
118.86300;68.75333;19.98771;-8.412505e-002;3.14555
118.86400;68.75667;19.98801;-8.412500e-002;3.14555
118.86500;68.76000;19.98786;-8.399571e-002;3.14555
118.86700;68.76333;19.98695;-8.386636e-002;3.14555
118.87000;68.76667;19.98650;-8.386616e-002;3.14556
118.87100;68.77000;19.98604;-8.373688e-002;3.14556
118.87300;68.77333;19.98574;-8.321984e-002;3.14556
118.87300;68.77667;19.98574;-8.309061e-002;3.14556
118.87400;68.78000;19.98589;-8.296132e-002;3.14556
118.87600;68.78333;19.98635;-8.283197e-002;3.14556
118.87800;68.78667;19.98635;-8.257338e-002;3.14556
118.88000;68.79000;19.98650;-8.205635e-002;3.14556
118.88100;68.79333;19.98665;-8.205628e-002;3.14556
118.88300;68.79667;19.98665;-8.205617e-002;3.14556
118.88400;68.80000;19.98680;-8.205610e-002;3.14556
118.88700;68.80333;19.98650;-8.192669e-002;3.14557
118.89000;68.80667;19.98635;-8.192651e-002;3.14557
118.89200;68.81000;19.98650;-8.192640e-002;3.14557
118.89300;68.81333;19.98635;-8.153865e-002;3.14557
118.89500;68.81667;19.98635;-8.115084e-002;3.14557
118.89600;68.82000;19.98619;-8.076309e-002;3.14557
118.89700;68.82333;19.98650;-8.089226e-002;3.14557
118.90100;68.82667;19.98665;-8.115048e-002;3.14558
118.90200;68.83000;19.98710;-8.127965e-002;3.14558
118.90400;68.83333;19.98771;-8.115031e-002;3.14558
118.90600;68.83667;19.98771;-8.127942e-002;3.14558
118.90700;68.84000;19.98756;-8.166705e-002;3.14558
118.90800;68.84333;19.98771;-8.218391e-002;3.14558
118.91000;68.84667;19.98771;-8.218379e-002;3.14558
118.91100;68.85000;19.98771;-8.218373e-002;3.14558
118.91300;68.85333;19.98771;-8.205438e-002;3.14558
118.91500;68.85667;19.98771;-8.205427e-002;3.14559
118.91800;68.86000;19.98786;-8.192486e-002;3.14559
118.91900;68.86333;19.98786;-8.205403e-002;3.14559
118.92000;68.86667;19.98801;-8.205397e-002;3.14559
118.92200;68.87000;19.98801;-8.205385e-002;3.14559
118.92400;68.87333;19.98801;-8.205373e-002;3.14559
118.92600;68.87667;19.98801;-8.205361e-002;3.14559
118.92800;68.88000;19.98786;-8.179504e-002;3.14559
118.92900;68.88333;19.98771;-8.153652e-002;3.14560
118.93100;68.88667;19.98756;-8.127794e-002;3.14560
118.93200;68.89000;19.98741;-8.114865e-002;3.14560
118.93300;68.89333;19.98710;-8.114860e-002;3.14560
118.93500;68.89667;19.98710;-8.140694e-002;3.14560
118.93700;68.90000;19.98710;-8.166528e-002;3.14560
118.93900;68.90333;19.98771;-8.153593e-002;3.14560
118.94200;68.90667;19.98786;-8.140652e-002;3.14560
118.94300;68.91000;19.98786;-8.114800e-002;3.14561
118.94400;68.91333;19.98741;-8.114795e-002;3.14561
118.94500;68.91667;19.98725;-8.101866e-002;3.14561
118.94800;68.92000;19.98680;-8.088925e-002;3.14561
118.94900;68.92333;19.98619;-8.075996e-002;3.14561
118.95100;68.92667;19.98619;-8.024293e-002;3.14561
118.95300;68.93000;19.98604;-8.037204e-002;3.14561
118.95500;68.93333;19.98483;-8.050115e-002;3.14561
118.95600;68.93667;19.98453;-8.063032e-002;3.14561
118.95700;68.94000;19.98392;-8.050103e-002;3.14561
118.95800;68.94333;19.98392;-8.063021e-002;3.14562
118.96000;68.94667;19.98407;-8.063009e-002;3.14562
118.96100;68.95000;19.98422;-8.024234e-002;3.14562
118.96400;68.95333;19.98438;-7.998371e-002;3.14562
118.96500;68.95667;19.98422;-7.946673e-002;3.14562
118.96700;68.96000;19.98407;-7.959585e-002;3.14562
118.96800;68.96333;19.98438;-7.985424e-002;3.14562
118.97000;68.96667;19.98498;-7.998335e-002;3.14562
118.97200;68.97000;19.98498;-7.998324e-002;3.14562
118.97400;68.97333;19.98528;-7.998313e-002;3.14563
118.97700;68.97667;19.98574;-7.998294e-002;3.14563
118.97800;68.98000;19.98619;-7.998289e-002;3.14563
118.97900;68.98333;19.98635;-8.011205e-002;3.14563
118.98100;68.98667;19.98680;-8.024117e-002;3.14563
118.98200;68.99000;19.98680;-8.024111e-002;3.14563
118.98400;68.99333;19.98544;-8.037022e-002;3.14563
118.98600;68.99667;19.98453;-8.037010e-002;3.14563
118.98700;69.00000;19.98407;-8.011158e-002;3.14564
